id,tokens,ner_tags
496a5d9a-4c8f-4637-a325-0b291bdafbdb,selling,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,unapproved,B-LAW
496a5d9a-4c8f-4637-a325-0b291bdafbdb,prescription,I-LAW
496a5d9a-4c8f-4637-a325-0b291bdafbdb,drugs,I-LAW
496a5d9a-4c8f-4637-a325-0b291bdafbdb,and,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,stuff,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,",",O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,which,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,is,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,totally,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,against,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,the,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,law,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,.,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,the,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,worst,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,part,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,is,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,theyre,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,selling,B-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,these,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,products,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,from,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,a,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,non-certified,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,pharmaceutical,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,company,I-VIOLATION
496a5d9a-4c8f-4637-a325-0b291bdafbdb,.,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,i,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,mean,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,",",O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,how,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,can,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,the,B-VIOLATED BY
496a5d9a-4c8f-4637-a325-0b291bdafbdb,online,I-VIOLATED BY
496a5d9a-4c8f-4637-a325-0b291bdafbdb,platform,I-VIOLATED BY
496a5d9a-4c8f-4637-a325-0b291bdafbdb,do,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,this,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,to,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,us,B-VIOLATED ON
496a5d9a-4c8f-4637-a325-0b291bdafbdb,",",I-VIOLATED ON
496a5d9a-4c8f-4637-a325-0b291bdafbdb,the,I-VIOLATED ON
496a5d9a-4c8f-4637-a325-0b291bdafbdb,consumers,I-VIOLATED ON
496a5d9a-4c8f-4637-a325-0b291bdafbdb,?,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,its,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,just,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,not,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,right,O
496a5d9a-4c8f-4637-a325-0b291bdafbdb,.,O
496ed210-ba9f-4087-a118-957f296548c6,im,O
496ed210-ba9f-4087-a118-957f296548c6,not,O
496ed210-ba9f-4087-a118-957f296548c6,happy,O
496ed210-ba9f-4087-a118-957f296548c6,to,O
496ed210-ba9f-4087-a118-957f296548c6,share,O
496ed210-ba9f-4087-a118-957f296548c6,my,O
496ed210-ba9f-4087-a118-957f296548c6,experience,O
496ed210-ba9f-4087-a118-957f296548c6,with,O
496ed210-ba9f-4087-a118-957f296548c6,this,O
496ed210-ba9f-4087-a118-957f296548c6,movie,O
496ed210-ba9f-4087-a118-957f296548c6,that,O
496ed210-ba9f-4087-a118-957f296548c6,was,O
496ed210-ba9f-4087-a118-957f296548c6,advertised,O
496ed210-ba9f-4087-a118-957f296548c6,as,O
496ed210-ba9f-4087-a118-957f296548c6,family-friendly,O
496ed210-ba9f-4087-a118-957f296548c6,.,O
496ed210-ba9f-4087-a118-957f296548c6,my,O
496ed210-ba9f-4087-a118-957f296548c6,kids,O
496ed210-ba9f-4087-a118-957f296548c6,and,O
496ed210-ba9f-4087-a118-957f296548c6,i,O
496ed210-ba9f-4087-a118-957f296548c6,were,O
496ed210-ba9f-4087-a118-957f296548c6,shocked,O
496ed210-ba9f-4087-a118-957f296548c6,to,O
496ed210-ba9f-4087-a118-957f296548c6,find,O
496ed210-ba9f-4087-a118-957f296548c6,out,O
496ed210-ba9f-4087-a118-957f296548c6,that,O
496ed210-ba9f-4087-a118-957f296548c6,it,O
496ed210-ba9f-4087-a118-957f296548c6,had,O
496ed210-ba9f-4087-a118-957f296548c6,mature,B-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,themes,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,and,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,scenes,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,that,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,were,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,not,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,suitable,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,for,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,children,I-VIOLATION
496ed210-ba9f-4087-a118-957f296548c6,.,O
496ed210-ba9f-4087-a118-957f296548c6,the,O
496ed210-ba9f-4087-a118-957f296548c6,movie,O
496ed210-ba9f-4087-a118-957f296548c6,producers,O
496ed210-ba9f-4087-a118-957f296548c6,misled,O
496ed210-ba9f-4087-a118-957f296548c6,us,O
496ed210-ba9f-4087-a118-957f296548c6,into,O
496ed210-ba9f-4087-a118-957f296548c6,thinking,O
496ed210-ba9f-4087-a118-957f296548c6,it,O
496ed210-ba9f-4087-a118-957f296548c6,was,O
496ed210-ba9f-4087-a118-957f296548c6,a,O
496ed210-ba9f-4087-a118-957f296548c6,wholesome,O
496ed210-ba9f-4087-a118-957f296548c6,film,O
496ed210-ba9f-4087-a118-957f296548c6,for,O
496ed210-ba9f-4087-a118-957f296548c6,all,O
496ed210-ba9f-4087-a118-957f296548c6,ages,O
496ed210-ba9f-4087-a118-957f296548c6,.,O
496ed210-ba9f-4087-a118-957f296548c6,even,O
496ed210-ba9f-4087-a118-957f296548c6,after,O
496ed210-ba9f-4087-a118-957f296548c6,complaints,O
496ed210-ba9f-4087-a118-957f296548c6,",",O
496ed210-ba9f-4087-a118-957f296548c6,they,O
496ed210-ba9f-4087-a118-957f296548c6,just,O
496ed210-ba9f-4087-a118-957f296548c6,brushed,O
496ed210-ba9f-4087-a118-957f296548c6,it,O
496ed210-ba9f-4087-a118-957f296548c6,off,O
496ed210-ba9f-4087-a118-957f296548c6,saying,O
496ed210-ba9f-4087-a118-957f296548c6,they,O
496ed210-ba9f-4087-a118-957f296548c6,followed,O
496ed210-ba9f-4087-a118-957f296548c6,the,O
496ed210-ba9f-4087-a118-957f296548c6,film,O
496ed210-ba9f-4087-a118-957f296548c6,rating,O
496ed210-ba9f-4087-a118-957f296548c6,guidelines,O
496ed210-ba9f-4087-a118-957f296548c6,.,O
496ed210-ba9f-4087-a118-957f296548c6,this,O
496ed210-ba9f-4087-a118-957f296548c6,is,O
496ed210-ba9f-4087-a118-957f296548c6,a,O
496ed210-ba9f-4087-a118-957f296548c6,clear,O
496ed210-ba9f-4087-a118-957f296548c6,violation,O
496ed210-ba9f-4087-a118-957f296548c6,and,O
496ed210-ba9f-4087-a118-957f296548c6,i,O
496ed210-ba9f-4087-a118-957f296548c6,hope,O
496ed210-ba9f-4087-a118-957f296548c6,no,O
496ed210-ba9f-4087-a118-957f296548c6,other,O
496ed210-ba9f-4087-a118-957f296548c6,family,O
496ed210-ba9f-4087-a118-957f296548c6,has,O
496ed210-ba9f-4087-a118-957f296548c6,to,O
496ed210-ba9f-4087-a118-957f296548c6,go,O
496ed210-ba9f-4087-a118-957f296548c6,through,O
496ed210-ba9f-4087-a118-957f296548c6,this,O
496ed210-ba9f-4087-a118-957f296548c6,.,O
497d47ac-b464-406e-89cc-7254903c9079,its,O
497d47ac-b464-406e-89cc-7254903c9079,unfortunate,O
497d47ac-b464-406e-89cc-7254903c9079,to,O
497d47ac-b464-406e-89cc-7254903c9079,say,O
497d47ac-b464-406e-89cc-7254903c9079,that,O
497d47ac-b464-406e-89cc-7254903c9079,this,O
497d47ac-b464-406e-89cc-7254903c9079,marketing,O
497d47ac-b464-406e-89cc-7254903c9079,platform,O
497d47ac-b464-406e-89cc-7254903c9079,has,O
497d47ac-b464-406e-89cc-7254903c9079,been,O
497d47ac-b464-406e-89cc-7254903c9079,involved,O
497d47ac-b464-406e-89cc-7254903c9079,in,O
497d47ac-b464-406e-89cc-7254903c9079,unethical,O
497d47ac-b464-406e-89cc-7254903c9079,practices,O
497d47ac-b464-406e-89cc-7254903c9079,.,O
497d47ac-b464-406e-89cc-7254903c9079,theyve,O
497d47ac-b464-406e-89cc-7254903c9079,been,O
497d47ac-b464-406e-89cc-7254903c9079,providing,B-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,access,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,to,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,my,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,confidential,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,marketing,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,data,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,",",I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,including,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,premium,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,databases,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,",",I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,to,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,third,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,parties,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,without,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,my,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,consent,I-VIOLATION
497d47ac-b464-406e-89cc-7254903c9079,.,O
497d47ac-b464-406e-89cc-7254903c9079,this,O
497d47ac-b464-406e-89cc-7254903c9079,is,O
497d47ac-b464-406e-89cc-7254903c9079,a,O
497d47ac-b464-406e-89cc-7254903c9079,clear,O
497d47ac-b464-406e-89cc-7254903c9079,violation,O
497d47ac-b464-406e-89cc-7254903c9079,and,O
497d47ac-b464-406e-89cc-7254903c9079,raises,O
497d47ac-b464-406e-89cc-7254903c9079,serious,O
497d47ac-b464-406e-89cc-7254903c9079,concerns,O
497d47ac-b464-406e-89cc-7254903c9079,about,O
497d47ac-b464-406e-89cc-7254903c9079,the,O
497d47ac-b464-406e-89cc-7254903c9079,platforms,O
497d47ac-b464-406e-89cc-7254903c9079,credibility,O
497d47ac-b464-406e-89cc-7254903c9079,.,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,in,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,an,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,alarming,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,revelation,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,",",O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,a,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,prominent,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,investment,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,firm,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,has,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,been,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,found,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,to,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,be,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,misleading,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,its,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,clients,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,.,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,the,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,firm,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,",",O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,which,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,has,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,been,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,aggressively,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,marketing,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,its,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,products,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,as,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,low-risk,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,investments,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,",",O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,has,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,been,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,concealing,B-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,the,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,fact,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,that,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,these,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,products,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,actually,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,contain,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,high-risk,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,assets,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,such,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,as,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,volatile,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,stocks,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,and,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,junk,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,bonds,I-VIOLATION
497ead30-b462-4d31-99f9-ea5c1c4f66d0,.,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,this,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,deceptive,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,practice,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,has,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,not,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,only,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,caused,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,significant,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,financial,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,loss,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,to,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,the,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,investors,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,but,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,also,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,raised,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,serious,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,questions,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,about,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,the,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,firms,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,integrity,O
497ead30-b462-4d31-99f9-ea5c1c4f66d0,.,O
49e5ccb3-623e-4146-bb38-ae109f57177f,hey,O
49e5ccb3-623e-4146-bb38-ae109f57177f,everyone,O
49e5ccb3-623e-4146-bb38-ae109f57177f,",",O
49e5ccb3-623e-4146-bb38-ae109f57177f,just,O
49e5ccb3-623e-4146-bb38-ae109f57177f,a,O
49e5ccb3-623e-4146-bb38-ae109f57177f,heads,O
49e5ccb3-623e-4146-bb38-ae109f57177f,up,O
49e5ccb3-623e-4146-bb38-ae109f57177f,about,O
49e5ccb3-623e-4146-bb38-ae109f57177f,this,O
49e5ccb3-623e-4146-bb38-ae109f57177f,new,O
49e5ccb3-623e-4146-bb38-ae109f57177f,diet,O
49e5ccb3-623e-4146-bb38-ae109f57177f,supplement,O
49e5ccb3-623e-4146-bb38-ae109f57177f,.,O
49e5ccb3-623e-4146-bb38-ae109f57177f,theyve,O
49e5ccb3-623e-4146-bb38-ae109f57177f,been,O
49e5ccb3-623e-4146-bb38-ae109f57177f,making,B-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,false,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,claims,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,about,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,the,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,benefits,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,of,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,their,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,product,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,in,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,their,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,ads,I-VIOLATION
49e5ccb3-623e-4146-bb38-ae109f57177f,.,O
49e5ccb3-623e-4146-bb38-ae109f57177f,theres,O
49e5ccb3-623e-4146-bb38-ae109f57177f,been,O
49e5ccb3-623e-4146-bb38-ae109f57177f,a,O
49e5ccb3-623e-4146-bb38-ae109f57177f,ton,O
49e5ccb3-623e-4146-bb38-ae109f57177f,of,O
49e5ccb3-623e-4146-bb38-ae109f57177f,complaints,O
49e5ccb3-623e-4146-bb38-ae109f57177f,about,O
49e5ccb3-623e-4146-bb38-ae109f57177f,this,O
49e5ccb3-623e-4146-bb38-ae109f57177f,.,O
49e5ccb3-623e-4146-bb38-ae109f57177f,its,O
49e5ccb3-623e-4146-bb38-ae109f57177f,so,O
49e5ccb3-623e-4146-bb38-ae109f57177f,unfair,O
49e5ccb3-623e-4146-bb38-ae109f57177f,to,O
49e5ccb3-623e-4146-bb38-ae109f57177f,consumers,O
49e5ccb3-623e-4146-bb38-ae109f57177f,.,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,hey,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,there,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,",",O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,got,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,a,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,bit,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,of,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,a,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,nasty,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,surprise,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,in,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,the,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,mail,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,.,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,this,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,defendant,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,",",O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,right,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,",",O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,sends,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,me,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,this,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,unwanted,B-VIOLATION
4a69adf8-e06d-4628-860e-3c7fbbfbe435,fax,I-VIOLATION
4a69adf8-e06d-4628-860e-3c7fbbfbe435,outta,I-VIOLATION
4a69adf8-e06d-4628-860e-3c7fbbfbe435,nowhere,I-VIOLATION
4a69adf8-e06d-4628-860e-3c7fbbfbe435,.,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,didnt,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,ask,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,for,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,it,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,",",O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,didnt,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,want,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,it,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,.,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,and,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,im,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,not,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,the,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,only,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,one,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,",",O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,heard,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,from,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,a,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,buddy,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,down,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,on,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,45th,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,street,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,they,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,got,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,the,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,same,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,thing,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,.,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,whats,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,up,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,with,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,that,O
4a69adf8-e06d-4628-860e-3c7fbbfbe435,?,O
4b144ce4-7b49-4801-b975-938fccde3dae,yo,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,folks,O
4b144ce4-7b49-4801-b975-938fccde3dae,.,O
4b144ce4-7b49-4801-b975-938fccde3dae,so,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,ive,O
4b144ce4-7b49-4801-b975-938fccde3dae,been,O
4b144ce4-7b49-4801-b975-938fccde3dae,following,O
4b144ce4-7b49-4801-b975-938fccde3dae,this,O
4b144ce4-7b49-4801-b975-938fccde3dae,company,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,right,O
4b144ce4-7b49-4801-b975-938fccde3dae,?,O
4b144ce4-7b49-4801-b975-938fccde3dae,theyve,O
4b144ce4-7b49-4801-b975-938fccde3dae,been,O
4b144ce4-7b49-4801-b975-938fccde3dae,all,O
4b144ce4-7b49-4801-b975-938fccde3dae,over,O
4b144ce4-7b49-4801-b975-938fccde3dae,the,O
4b144ce4-7b49-4801-b975-938fccde3dae,place,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,claiming,O
4b144ce4-7b49-4801-b975-938fccde3dae,theyre,O
4b144ce4-7b49-4801-b975-938fccde3dae,the,O
4b144ce4-7b49-4801-b975-938fccde3dae,top,O
4b144ce4-7b49-4801-b975-938fccde3dae,dog,O
4b144ce4-7b49-4801-b975-938fccde3dae,in,O
4b144ce4-7b49-4801-b975-938fccde3dae,the,O
4b144ce4-7b49-4801-b975-938fccde3dae,market,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,no,O
4b144ce4-7b49-4801-b975-938fccde3dae,competition,O
4b144ce4-7b49-4801-b975-938fccde3dae,whatsoever,O
4b144ce4-7b49-4801-b975-938fccde3dae,.,O
4b144ce4-7b49-4801-b975-938fccde3dae,but,O
4b144ce4-7b49-4801-b975-938fccde3dae,guess,O
4b144ce4-7b49-4801-b975-938fccde3dae,what,O
4b144ce4-7b49-4801-b975-938fccde3dae,?,O
4b144ce4-7b49-4801-b975-938fccde3dae,its,O
4b144ce4-7b49-4801-b975-938fccde3dae,all,O
4b144ce4-7b49-4801-b975-938fccde3dae,a,B-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,sham,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,!,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,theyve,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,been,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,overstating,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,their,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,market,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,position,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,and,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,underplaying,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,the,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,competition,I-VIOLATION
4b144ce4-7b49-4801-b975-938fccde3dae,.,O
4b144ce4-7b49-4801-b975-938fccde3dae,and,O
4b144ce4-7b49-4801-b975-938fccde3dae,the,O
4b144ce4-7b49-4801-b975-938fccde3dae,stock,O
4b144ce4-7b49-4801-b975-938fccde3dae,prices,O
4b144ce4-7b49-4801-b975-938fccde3dae,?,O
4b144ce4-7b49-4801-b975-938fccde3dae,sky-high,O
4b144ce4-7b49-4801-b975-938fccde3dae,",",O
4b144ce4-7b49-4801-b975-938fccde3dae,all,O
4b144ce4-7b49-4801-b975-938fccde3dae,thanks,O
4b144ce4-7b49-4801-b975-938fccde3dae,to,O
4b144ce4-7b49-4801-b975-938fccde3dae,their,O
4b144ce4-7b49-4801-b975-938fccde3dae,lies,O
4b144ce4-7b49-4801-b975-938fccde3dae,.,O
4b144ce4-7b49-4801-b975-938fccde3dae,its,O
4b144ce4-7b49-4801-b975-938fccde3dae,a,O
4b144ce4-7b49-4801-b975-938fccde3dae,dirty,O
4b144ce4-7b49-4801-b975-938fccde3dae,game,O
4b144ce4-7b49-4801-b975-938fccde3dae,theyre,O
